,timestamp,source_ip,destination_ip,protocol,source_port,destination_port,packet_length,flags,threat,is_danger
21787,2024-04-13 21:34:02,233.244.150.238,215.6.36.243,UDP,17076,317,1082,AAU,Normal,False
21788,2024-04-13 16:07:35,186.195.150.198,235.151.201.109,UDP,59909,55330,816,SUA,Normal,False
21789,2024-04-13 12:58:29,111.120.126.82,248.242.134.100,UDP,6392,32687,173,FAP,Normal,False
21790,2024-04-13 20:00:25,28.186.164.104,118.75.7.82,TCP,43061,33101,1271,UPP,Normal,False
21791,2024-04-13 14:21:51,37.178.61.117,123.100.33.123,TCP,16238,21986,1407,FUS,Normal,False
21792,2024-04-13 16:22:22,18.62.181.215,68.101.255.87,UDP,9683,19310,383,FUF,Normal,False
21793,2024-04-13 20:13:06,2.192.46.166,16.190.168.207,UDP,6282,9132,780,FAS,Normal,False
21794,2024-04-13 11:26:53,167.250.170.8,1.181.128.183,UDP,24982,62266,1247,USF,Normal,False
21795,2024-04-13 19:02:20,129.41.236.36,249.160.140.180,UDP,46588,63270,1004,AAF,Normal,False
21796,2024-04-13 16:50:05,163.191.169.180,176.165.46.144,UDP,47594,57258,833,SAU,Normal,False
21797,2024-04-13 03:37:45,196.9.144.230,178.228.128.229,UDP,21209,57677,1328,FUF,Normal,False
21798,2024-04-13 07:43:51,219.196.129.244,118.59.5.227,TCP,46377,18035,603,AUP,Normal,False
21799,2024-04-13 08:05:20,92.65.228.157,209.219.228.19,UDP,59049,55700,547,UPU,Normal,False
21800,2024-04-13 11:36:26,212.174.0.191,141.134.121.230,UDP,52403,53959,1319,USR,Normal,False
21801,2024-04-13 12:24:47,83.165.100.86,209.217.248.228,UDP,51471,35003,830,SUA,Normal,False
21802,2024-04-13 05:18:26,0.148.131.146,22.176.231.232,UDP,45944,8376,459,FAF,Normal,False
21803,2024-04-13 22:11:47,241.49.206.97,82.250.86.1,TCP,12500,34890,1187,FFR,Normal,False
21804,2024-04-13 04:28:52,207.26.26.103,160.206.212.253,UDP,53006,48195,1062,FRP,Normal,False
21805,2024-04-13 05:59:40,221.173.218.223,152.127.226.49,UDP,43716,58428,301,APR,Normal,False
21806,2024-04-13 00:06:06,5.169.176.53,10.215.189.188,UDP,5939,10071,210,PSP,Normal,False
21807,2024-04-13 08:20:21,157.83.87.17,79.18.81.31,TCP,21829,19052,167,FFA,Normal,False
21808,2024-04-13 18:21:29,224.112.148.97,92.99.165.210,UDP,4022,15608,208,AFU,Normal,False
21809,2024-04-13 18:48:01,210.90.204.207,95.78.200.228,UDP,43680,7949,1325,SUA,Normal,False
21810,2024-04-13 22:29:41,186.96.33.47,48.21.199.1,TCP,3532,26109,976,AUU,Normal,False
21811,2024-04-13 15:10:51,230.109.227.206,123.28.64.102,UDP,44682,24450,864,SFR,Normal,False
21812,2024-04-13 12:25:37,135.176.78.20,9.124.12.127,TCP,18807,30909,327,USS,Normal,False
21813,2024-04-13 05:07:13,238.116.2.196,51.109.74.239,UDP,64315,38149,287,AUR,Normal,False
21814,2024-04-13 10:24:12,219.246.202.160,143.82.165.134,TCP,64752,48011,736,APA,Normal,False
21815,2024-04-13 08:10:33,151.162.202.31,199.163.61.211,UDP,54368,4057,1078,RFF,Normal,False
21816,2024-04-13 04:17:08,122.83.199.69,180.29.211.156,TCP,10364,5575,773,PUF,Normal,False
21817,2024-04-13 13:50:33,134.196.179.12,182.116.169.254,UDP,62520,34467,295,PFF,Malware,True
21818,2024-04-13 01:37:53,128.239.203.254,143.131.122.16,TCP,26886,63296,1176,RFP,Normal,False
21819,2024-04-13 23:28:33,73.30.83.18,67.240.68.250,TCP,30536,28265,1297,RAF,Normal,False
21820,2024-04-13 23:47:24,160.227.235.104,59.22.27.26,UDP,12360,2060,1420,FFU,Normal,False
21821,2024-04-13 13:23:37,147.57.166.233,207.113.250.95,UDP,6431,65249,521,APS,Normal,False
21822,2024-04-13 19:58:53,186.48.109.167,244.243.213.174,TCP,25683,34577,605,PAF,Normal,False
21823,2024-04-13 01:53:36,242.142.124.81,138.4.179.229,TCP,3984,10049,684,SAP,Normal,False
21824,2024-04-13 23:13:59,148.145.106.199,119.174.164.240,UDP,38565,15420,556,URA,Normal,False
21825,2024-04-13 22:58:23,218.250.139.99,24.204.66.102,TCP,63672,7665,501,SPS,Normal,False
21826,2024-04-13 14:33:31,155.100.75.67,243.230.0.210,TCP,64361,25627,1224,PUP,Normal,False
21827,2024-04-13 09:34:42,29.189.76.144,88.170.88.105,TCP,37102,24591,720,SUF,Normal,False
21828,2024-04-13 22:05:26,2.171.117.184,128.145.134.43,UDP,7987,62362,1230,FPR,Normal,False
21829,2024-04-13 00:17:22,107.234.236.229,82.142.126.181,TCP,43307,53010,1070,URF,Normal,False
21830,2024-04-13 03:42:11,75.117.12.210,180.221.46.56,UDP,60337,58053,1416,RSP,Normal,False
21831,2024-04-13 04:39:24,208.158.233.7,174.117.62.206,TCP,43816,13868,1407,UUF,Normal,False
21832,2024-04-13 00:09:24,70.17.128.90,50.56.137.212,UDP,50400,63379,1435,ASU,Normal,False
21833,2024-04-13 00:58:15,229.107.106.124,225.140.239.140,TCP,55079,38693,180,RRS,Normal,False
21834,2024-04-13 21:47:59,222.23.54.161,69.211.196.35,TCP,62072,58302,1055,PUS,Normal,False
21835,2024-04-13 00:43:36,97.144.157.187,87.15.68.31,UDP,36209,3546,231,FSF,Normal,False
21836,2024-04-13 04:22:21,237.130.198.12,12.92.197.94,UDP,29170,16960,1018,UUS,Normal,False
21837,2024-04-13 08:05:40,159.68.104.186,75.122.14.162,UDP,29286,32886,200,RFA,Normal,False
21838,2024-04-13 22:22:50,213.48.8.158,200.112.155.129,TCP,29770,16838,1493,SSP,Normal,False
21839,2024-04-13 01:01:28,204.13.145.63,198.24.95.192,UDP,42417,1926,1150,UFA,Normal,False
21840,2024-04-13 08:24:55,97.233.110.245,185.88.180.219,TCP,64535,51625,1151,AAR,Normal,False
21841,2024-04-13 19:03:23,77.235.1.200,185.93.105.43,UDP,63206,12788,251,FSS,Normal,False
21842,2024-04-13 22:10:13,11.175.98.170,193.217.114.65,UDP,5326,22067,1159,FAR,Normal,False
21843,2024-04-13 00:23:03,134.53.255.133,231.182.167.114,TCP,32845,60150,461,AUU,Normal,False
21844,2024-04-13 17:30:09,86.243.135.104,112.205.142.210,TCP,34316,28738,1067,AFF,Normal,False
21845,2024-04-13 03:02:03,208.66.50.140,159.76.211.74,TCP,16322,4128,683,PPF,Normal,False
21846,2024-04-13 08:42:35,241.76.180.128,104.106.214.128,TCP,39494,47203,1279,APP,Normal,False
21847,2024-04-13 00:54:55,133.18.230.31,81.231.138.113,UDP,19192,14721,365,RAF,Normal,False
21848,2024-04-13 21:17:25,249.248.250.59,88.172.38.142,UDP,56913,43711,484,SSA,Normal,False
21849,2024-04-13 04:57:15,85.195.219.171,212.168.23.168,TCP,7007,10491,590,RAP,Normal,False
21850,2024-04-13 00:31:07,32.210.87.184,38.104.147.240,TCP,37603,29900,1127,RAS,Normal,False
21851,2024-04-13 21:48:03,136.95.100.99,222.171.17.252,UDP,37483,11951,266,PRR,Normal,False
21852,2024-04-13 01:43:20,186.30.104.133,171.166.70.129,UDP,54067,838,1170,SUA,Normal,False
21853,2024-04-13 13:08:46,172.94.100.159,98.245.59.80,TCP,27338,58080,793,AAU,Normal,False
21854,2024-04-13 13:04:09,7.207.108.173,197.197.22.42,TCP,54530,42199,313,UFP,Normal,False
21855,2024-04-13 08:46:44,170.112.86.90,28.4.23.61,TCP,13872,63263,648,RAA,Normal,False
21856,2024-04-13 00:13:52,24.153.157.156,52.134.205.123,TCP,16012,11465,824,SUP,Normal,False
21857,2024-04-13 11:41:31,36.25.201.255,108.127.178.173,TCP,13978,27619,1378,FFP,Normal,False
21858,2024-04-13 08:17:54,61.151.39.91,240.9.11.102,UDP,57680,47652,468,RUP,Normal,False
21859,2024-04-13 04:01:35,46.111.169.43,185.12.159.227,UDP,9301,20891,1317,UAU,Normal,False
21860,2024-04-13 00:46:33,132.125.137.184,217.69.59.195,TCP,63266,40548,1111,RAU,Normal,False
21861,2024-04-13 07:15:08,57.54.74.138,124.73.155.118,UDP,18690,20463,979,RUP,Normal,False
21862,2024-04-13 14:15:46,152.177.133.227,62.111.111.104,TCP,3378,36528,338,RUR,Normal,False
21863,2024-04-13 09:08:23,253.254.75.91,240.200.69.70,TCP,13659,4710,1142,SFF,Normal,False
21864,2024-04-13 11:54:59,48.129.107.235,208.161.33.2,TCP,15596,39927,440,ASS,Normal,False
21865,2024-04-13 10:24:23,215.247.105.14,75.248.156.162,TCP,4044,23178,226,FRR,Normal,False
21866,2024-04-13 11:04:56,133.44.152.175,240.113.212.77,UDP,57601,48773,605,UFR,Normal,False
21867,2024-04-13 17:16:33,208.0.103.169,147.215.5.170,TCP,46884,62531,555,AAF,DDoS,True
21868,2024-04-13 06:02:18,181.159.235.236,153.213.43.100,TCP,60836,10824,1106,ARF,Normal,False
21869,2024-04-13 17:22:20,134.171.125.113,60.163.82.233,TCP,30267,28368,242,SSA,Normal,False
21870,2024-04-13 07:09:54,72.133.135.63,203.81.176.147,UDP,47906,20640,778,FRP,Normal,False
21871,2024-04-13 18:41:46,109.18.95.131,44.95.74.227,TCP,14498,55007,192,ASS,Normal,False
21872,2024-04-13 23:51:35,180.230.167.219,165.22.147.150,TCP,38899,22599,578,RAP,Normal,False
21873,2024-04-13 19:54:29,20.191.242.118,4.61.98.86,UDP,15830,50471,415,AAU,Normal,False
21874,2024-04-13 12:02:56,24.61.238.97,112.187.179.24,UDP,29367,59654,1078,AAA,Normal,False
21875,2024-04-13 03:35:56,72.26.57.204,89.131.170.183,UDP,1815,10179,843,SPR,Normal,False
21876,2024-04-13 17:48:19,112.61.149.232,187.165.227.223,UDP,45211,26707,629,FPR,Normal,False
21877,2024-04-13 01:27:27,85.44.7.221,91.10.10.70,UDP,53270,40534,1331,SUU,Normal,False
21878,2024-04-13 18:58:46,130.205.210.2,38.166.134.147,UDP,61540,24789,1046,FAA,Normal,False
21879,2024-04-13 14:42:44,218.61.139.93,56.93.237.183,UDP,44028,21691,924,SAP,Normal,False
21880,2024-04-13 12:06:09,66.60.13.188,78.131.229.228,TCP,10619,58444,219,PFU,Normal,False
21881,2024-04-13 12:38:13,118.190.55.137,57.199.91.128,TCP,8416,63255,965,APS,Normal,False
21882,2024-04-13 22:31:05,34.38.129.151,108.63.36.115,TCP,38188,18778,634,FUS,Normal,False
21883,2024-04-13 03:09:29,209.49.193.138,188.176.62.3,TCP,15814,28782,1478,PUA,Normal,False
21884,2024-04-13 18:43:01,3.145.208.112,107.212.68.94,TCP,25218,23390,538,ASP,Normal,False
21885,2024-04-13 20:41:22,218.58.127.110,120.29.29.233,UDP,57656,3192,809,RSU,Normal,False
21886,2024-04-13 22:14:02,74.174.0.42,13.158.30.76,UDP,36346,45060,855,UPR,Normal,False
21887,2024-04-13 08:57:13,118.239.223.22,220.7.120.152,TCP,47797,39556,1067,SFA,Normal,False
21888,2024-04-13 17:06:21,240.114.162.191,14.116.152.176,TCP,43160,8929,444,ARU,Normal,False
21889,2024-04-13 01:23:04,120.235.19.48,186.247.173.66,TCP,56080,40576,1152,URS,Normal,False
21890,2024-04-13 14:09:26,94.94.31.237,39.195.146.50,UDP,27155,10093,1391,PAU,Normal,False
21891,2024-04-13 04:16:49,155.41.210.84,122.177.192.91,UDP,35928,40769,688,PUS,Normal,False
21892,2024-04-13 22:26:01,219.117.103.166,180.21.50.70,UDP,36470,56496,541,AFR,Normal,False
21893,2024-04-13 17:08:41,151.54.125.111,188.167.214.187,UDP,52523,52529,706,PUP,Normal,False
21894,2024-04-13 20:42:19,120.39.189.171,21.194.216.41,TCP,41991,33809,614,AAR,Normal,False
21895,2024-04-13 17:58:00,187.146.61.11,96.32.71.14,UDP,60169,46748,918,SUF,Normal,False
21896,2024-04-13 11:15:36,19.222.161.88,108.185.164.74,TCP,44124,25875,1051,PAA,Normal,False
21897,2024-04-13 18:40:02,56.153.46.33,49.225.204.62,TCP,61798,1636,1302,RSP,Normal,False
21898,2024-04-13 17:51:56,179.135.141.196,66.195.205.191,TCP,16302,38551,130,PFU,Normal,False
21899,2024-04-13 01:17:38,82.99.238.98,29.245.74.28,TCP,33537,24027,212,PUU,Normal,False
21900,2024-04-13 23:57:16,237.166.86.240,10.41.130.141,UDP,55993,54444,1009,RFP,Normal,False
21901,2024-04-13 08:44:54,125.103.121.249,252.138.31.69,TCP,60932,65073,484,UUF,Normal,False
21902,2024-04-13 10:02:13,37.124.102.189,112.64.142.255,TCP,14320,64184,1068,SPR,Normal,False
21903,2024-04-13 19:42:22,161.251.221.32,247.188.105.76,UDP,37972,5752,1383,ASA,Normal,False
21904,2024-04-13 13:30:29,48.52.145.41,87.49.41.173,TCP,7010,21561,344,PAU,Normal,False
21905,2024-04-13 02:56:33,148.249.234.232,74.140.49.31,TCP,53589,31386,1370,RSR,Normal,False
21906,2024-04-13 18:06:17,169.210.204.219,213.217.103.79,UDP,38191,34964,428,RSR,Normal,False
21907,2024-04-13 03:58:11,145.156.89.102,149.119.122.174,TCP,32963,6329,470,RFP,Normal,False
21908,2024-04-13 23:09:35,202.234.23.53,96.194.64.215,UDP,1480,2689,1263,PUF,Normal,False
21909,2024-04-13 02:02:27,163.86.52.61,177.229.3.216,TCP,39910,60281,890,USF,Normal,False
21910,2024-04-13 01:48:30,10.173.152.102,99.66.3.146,UDP,5458,39305,63,UFF,Normal,False
21911,2024-04-13 12:51:15,229.2.124.125,77.49.92.76,TCP,18533,39705,998,SSA,Normal,False
21912,2024-04-13 05:20:11,101.210.127.194,143.160.125.234,UDP,44130,49684,562,URR,Normal,False
21913,2024-04-13 01:34:07,121.60.141.157,57.75.26.119,TCP,35468,591,1100,RFR,Normal,False
21914,2024-04-13 15:14:53,10.3.115.196,82.185.185.116,UDP,21003,6759,1007,PAS,Normal,False
21915,2024-04-13 03:54:52,1.133.101.115,98.179.17.182,TCP,58346,40563,1017,PPS,Normal,False
21916,2024-04-13 11:39:45,150.189.246.161,239.164.32.108,UDP,59975,44144,975,SSR,Normal,False
21917,2024-04-13 09:25:43,63.44.206.72,203.172.160.131,TCP,56534,30458,737,SFS,DDoS,True
21918,2024-04-13 00:25:58,6.38.106.123,196.50.62.158,TCP,2401,10478,790,SUP,Normal,False
21919,2024-04-13 05:35:59,113.203.75.156,237.134.22.12,UDP,23254,59703,868,PUA,Normal,False
21920,2024-04-13 21:54:09,99.212.180.140,177.33.36.237,UDP,191,44273,486,SPR,Normal,False
21921,2024-04-13 17:16:04,72.121.11.41,89.71.242.80,UDP,21831,8189,1040,SPR,Normal,False
21922,2024-04-13 14:42:45,114.155.158.197,57.210.8.52,UDP,56844,40368,777,PUU,Normal,False
21923,2024-04-13 19:47:34,78.58.204.63,148.104.10.243,TCP,19908,26063,1317,SFA,Normal,False
21924,2024-04-13 17:10:13,180.223.76.100,69.86.140.87,TCP,24642,6137,934,USU,Normal,False
21925,2024-04-13 05:48:50,203.55.255.52,81.38.78.73,TCP,29024,42046,358,UPU,Normal,False
21926,2024-04-13 02:43:43,93.84.39.217,38.83.166.72,UDP,34157,44154,1083,SFU,Normal,False
21927,2024-04-13 09:18:25,163.98.239.48,98.42.39.217,UDP,45597,47428,786,RPS,Normal,False
21928,2024-04-13 22:42:15,222.139.227.136,102.172.177.18,UDP,28220,60188,378,UPS,Normal,False
21929,2024-04-13 11:48:00,16.232.146.72,46.88.126.202,UDP,4566,10677,1477,PUR,Normal,False
21930,2024-04-13 06:29:24,65.243.158.48,63.195.45.57,TCP,30684,64885,321,FUP,Normal,False
21931,2024-04-13 16:59:39,91.226.175.177,85.59.153.125,TCP,31611,25844,1157,FPA,Normal,False
21932,2024-04-13 07:33:25,146.98.130.208,121.93.196.152,UDP,54125,45807,1417,UPU,Normal,False
21933,2024-04-13 21:51:16,34.18.245.210,26.148.171.192,TCP,39125,59482,697,SAP,Normal,False
21934,2024-04-13 05:57:04,41.132.47.57,44.172.101.158,UDP,38274,42147,1218,PUU,Normal,False
21935,2024-04-13 15:25:51,119.186.92.49,48.209.102.104,UDP,54268,31248,381,RFA,Normal,False
21936,2024-04-13 05:32:32,23.72.254.251,83.170.48.178,UDP,16626,14884,165,UAS,Normal,False
21937,2024-04-13 06:27:00,16.94.143.98,214.198.24.232,TCP,18716,52109,1261,SUF,Normal,False
21938,2024-04-13 09:08:49,54.231.173.107,186.71.64.87,UDP,408,43769,1484,URS,Normal,False
21939,2024-04-13 20:28:52,76.122.151.190,193.154.211.38,UDP,6160,40762,245,AFR,Normal,False
21940,2024-04-13 09:12:20,22.239.130.185,72.165.4.92,UDP,59942,55499,567,SSR,Normal,False
21941,2024-04-13 21:00:30,140.98.185.169,235.122.245.97,UDP,13640,31800,428,ARS,Normal,False
21942,2024-04-13 16:24:37,129.238.233.28,14.20.92.195,TCP,35484,15156,1217,FSS,Normal,False
21943,2024-04-13 08:11:07,180.240.236.105,66.167.170.181,TCP,11637,24933,551,AUA,Normal,False
21944,2024-04-13 09:03:06,209.28.127.245,180.167.186.249,TCP,3746,9270,125,UAU,Normal,False
21945,2024-04-13 09:12:59,137.243.191.68,143.93.245.107,TCP,36303,33235,816,PPP,Normal,False
21946,2024-04-13 05:04:30,191.113.138.91,133.5.37.95,UDP,26068,20091,1048,FPR,Normal,False
21947,2024-04-13 15:40:58,65.130.29.239,177.92.16.130,TCP,13986,6678,583,UFP,Normal,False
21948,2024-04-13 14:28:07,87.244.163.117,47.150.35.207,UDP,24880,33135,225,FUF,Normal,False
21949,2024-04-13 15:01:50,183.233.46.99,175.251.175.207,UDP,30759,1347,970,UAS,Normal,False
21950,2024-04-13 05:21:43,75.146.19.5,192.154.36.147,TCP,3457,13200,1108,UUR,Normal,False
21951,2024-04-13 11:38:57,157.235.253.132,29.23.201.92,TCP,25326,42111,767,SRP,Normal,False
21952,2024-04-13 02:24:55,102.168.91.119,139.56.126.245,TCP,57235,21166,321,PRS,Normal,False
21953,2024-04-13 06:45:25,23.82.193.0,190.219.243.238,UDP,21327,24343,342,PPS,Normal,False
21954,2024-04-13 21:35:25,192.7.20.47,18.91.57.150,UDP,41540,22329,629,RPR,Normal,False
21955,2024-04-13 18:11:35,79.67.117.75,105.77.135.240,TCP,6799,26453,1351,UFU,Normal,False
21956,2024-04-13 19:51:32,185.200.7.72,67.177.22.15,UDP,17434,56165,335,SRP,Normal,False
21957,2024-04-13 06:26:56,208.194.91.204,164.254.231.54,UDP,52987,56967,1272,AAS,Normal,False
21958,2024-04-13 01:22:52,217.236.114.64,176.249.246.193,TCP,10124,48700,1256,RRA,Normal,False
21959,2024-04-13 23:51:43,131.14.148.255,68.207.10.115,UDP,52707,55639,114,PUS,Normal,False
21960,2024-04-13 15:07:14,75.148.110.166,8.217.128.73,UDP,56970,49737,814,PSU,Normal,False
21961,2024-04-13 13:06:49,220.73.200.27,147.192.5.139,UDP,9687,12811,1182,FPU,Normal,False
21962,2024-04-13 22:12:01,170.137.185.62,168.155.228.34,TCP,65333,14383,218,PSA,Normal,False
21963,2024-04-13 14:13:29,118.147.197.39,251.212.27.232,UDP,51542,38516,420,PSS,Normal,False
21964,2024-04-13 01:25:12,97.241.133.19,14.47.229.40,UDP,41738,57454,424,FFA,Normal,False
21965,2024-04-13 08:35:32,24.51.99.29,46.101.66.26,TCP,40459,60333,666,PRR,Normal,False
21966,2024-04-13 16:11:46,195.153.108.92,162.86.146.5,TCP,8231,42102,786,PFF,Normal,False
21967,2024-04-13 07:05:16,232.7.87.243,87.19.189.2,UDP,58183,31405,1115,RFU,Malware,True
21968,2024-04-13 17:29:28,167.116.65.29,79.38.255.221,UDP,36823,9367,1098,FRP,Normal,False
21969,2024-04-13 12:41:44,194.204.73.231,227.29.22.148,TCP,53806,20742,1147,RSP,Normal,False
21970,2024-04-13 13:46:35,32.205.24.171,141.69.191.126,UDP,52680,3835,1118,SUP,Normal,False
21971,2024-04-13 09:33:24,57.157.58.94,164.33.224.28,UDP,24256,23066,1472,USS,Normal,False
21972,2024-04-13 07:56:07,43.164.52.35,158.214.166.5,UDP,27691,21077,1161,FPR,Normal,False
21973,2024-04-13 00:16:26,115.146.190.161,238.44.176.95,TCP,55523,58257,835,FFS,Normal,False
21974,2024-04-13 19:23:25,99.39.140.98,241.50.154.242,TCP,7224,58055,108,FSP,Normal,False
21975,2024-04-13 23:46:18,211.135.125.96,202.167.178.16,TCP,45948,46022,1170,ARS,Normal,False
21976,2024-04-13 16:13:22,154.82.247.134,184.53.229.50,TCP,7419,63185,696,URA,Normal,False
21977,2024-04-13 10:36:42,75.223.228.139,102.10.219.219,TCP,12150,24202,154,RAA,Normal,False
21978,2024-04-13 07:59:24,245.244.228.152,10.100.213.48,TCP,4420,21273,1400,UAR,Normal,False
21979,2024-04-13 03:24:09,87.141.96.216,204.58.189.55,UDP,5630,34669,317,UPF,Normal,False
21980,2024-04-13 04:53:33,192.101.40.101,102.137.96.94,UDP,232,32299,1233,FPA,Normal,False
21981,2024-04-13 02:32:32,141.223.88.45,51.155.123.8,UDP,57552,59381,1084,RPU,Normal,False
21982,2024-04-13 07:11:00,24.121.85.20,127.203.3.114,TCP,28203,62021,905,USR,Normal,False
21983,2024-04-13 08:17:14,2.255.126.84,88.154.66.173,UDP,6890,1383,1168,RPS,Normal,False
21984,2024-04-13 07:32:01,180.84.169.220,9.155.170.211,UDP,54312,57750,748,PAA,Normal,False
21985,2024-04-13 05:30:09,222.133.97.254,194.194.114.245,TCP,4665,38438,1442,URR,Normal,False
21986,2024-04-13 23:54:38,224.209.194.248,141.255.212.182,UDP,5218,15327,142,PUA,Normal,False
21987,2024-04-13 16:40:04,217.58.158.10,141.12.7.65,TCP,60623,24640,1082,FRP,Normal,False
21988,2024-04-13 08:04:27,60.237.179.129,84.240.195.174,UDP,8371,22890,1108,PPU,Normal,False
21989,2024-04-13 06:24:54,40.11.16.95,254.66.254.255,TCP,62082,38696,778,SSR,Normal,False
21990,2024-04-13 01:13:26,8.96.183.158,198.153.4.83,TCP,3568,61194,804,FRF,Normal,False
21991,2024-04-13 16:28:20,151.184.158.128,157.195.121.106,UDP,657,44090,1305,SAF,Normal,False
21992,2024-04-13 16:17:35,55.173.247.70,236.20.153.76,TCP,57622,27521,1451,FRR,Normal,False
21993,2024-04-13 06:16:24,21.229.5.63,114.250.3.125,UDP,14814,9074,1208,SFP,Normal,False
21994,2024-04-13 12:26:13,85.44.237.0,10.185.148.199,TCP,21314,56403,432,UUS,Normal,False
21995,2024-04-13 02:12:57,98.182.99.255,246.168.141.222,UDP,2878,1080,347,SFP,Normal,False
21996,2024-04-13 04:04:37,198.128.222.159,65.247.15.96,TCP,35279,47321,1428,UUA,Normal,False
21997,2024-04-13 22:05:16,31.14.27.210,210.122.110.113,TCP,50660,4172,1177,PSF,Normal,False
21998,2024-04-13 05:49:58,245.59.4.2,135.232.95.39,UDP,57573,14531,1093,PPA,Normal,False
21999,2024-04-13 16:05:44,238.50.149.97,23.188.242.70,UDP,28343,61324,721,SRU,Normal,False
22000,2024-04-13 12:20:09,126.65.70.199,212.1.79.84,TCP,43703,16675,1174,SUS,Normal,False
22001,2024-04-13 02:46:33,4.139.246.52,78.47.81.154,UDP,15235,7961,1447,PAP,Normal,False
22002,2024-04-13 08:50:16,221.203.46.208,165.140.5.196,UDP,21459,54904,445,FPU,Normal,False
22003,2024-04-13 22:26:34,232.33.71.122,189.161.81.108,TCP,16929,11151,861,PPF,Normal,False
22004,2024-04-13 00:01:59,239.8.62.119,208.68.21.71,TCP,56839,27748,789,USA,Normal,False
22005,2024-04-13 00:56:13,127.36.7.34,55.146.63.155,UDP,13372,11246,949,SAS,Normal,False
22006,2024-04-13 06:12:18,223.115.214.241,152.143.31.144,TCP,8161,27082,895,FPU,Normal,False
22007,2024-04-13 01:46:18,245.249.33.245,8.111.127.118,TCP,62985,63247,1239,SFS,Normal,False
22008,2024-04-13 23:24:47,94.209.73.112,183.28.15.22,TCP,27378,63551,1007,FRF,Normal,False
22009,2024-04-13 08:50:03,36.251.38.87,9.131.220.78,UDP,24836,14879,430,RUR,Normal,False
22010,2024-04-13 07:14:34,232.22.43.6,112.155.25.174,TCP,32113,62008,1413,UAA,Normal,False
22011,2024-04-13 00:07:56,108.9.19.106,90.42.239.146,TCP,9820,44352,494,FPS,Normal,False
22012,2024-04-13 20:53:41,57.133.150.218,54.171.230.233,TCP,20899,8601,713,UAU,Normal,False
22013,2024-04-13 13:00:30,190.190.65.137,251.113.66.23,TCP,22613,49285,674,PRR,Normal,False
22014,2024-04-13 23:50:09,157.47.161.54,218.27.172.130,UDP,32707,11378,422,UAF,Normal,False
22015,2024-04-13 00:30:38,227.146.36.16,20.106.201.174,UDP,16870,5475,1179,ASU,Normal,False
22016,2024-04-13 06:00:21,4.155.13.69,140.144.227.71,TCP,36113,36764,1335,FAR,Normal,False
22017,2024-04-13 04:51:13,177.242.74.216,11.107.192.167,UDP,8282,37637,1197,FAU,Phishing,True
22018,2024-04-13 18:39:15,222.230.54.219,129.171.94.97,UDP,24539,955,1033,UFR,Normal,False
22019,2024-04-13 03:17:52,223.56.58.235,180.145.179.93,UDP,2301,60333,1130,SPR,Normal,False
22020,2024-04-13 00:27:36,208.189.66.76,160.60.66.174,UDP,25006,10566,1448,AAR,Normal,False
22021,2024-04-13 03:56:36,193.71.42.235,0.80.37.7,UDP,30405,55991,831,UFF,Normal,False
22022,2024-04-13 14:30:07,20.6.251.121,127.44.202.221,TCP,13382,3112,609,UFU,Normal,False
22023,2024-04-13 16:27:36,182.29.37.160,20.67.166.192,TCP,38823,12050,380,PSF,Normal,False
22024,2024-04-13 12:48:50,157.87.99.237,50.181.198.64,TCP,26749,33612,1023,RSU,Normal,False
22025,2024-04-13 09:56:49,190.59.75.160,216.116.14.201,UDP,43487,833,1291,PRA,Normal,False
22026,2024-04-13 18:09:32,206.98.248.193,67.115.58.46,UDP,44423,62137,1057,SUU,Normal,False
22027,2024-04-13 02:42:55,91.230.27.174,184.183.85.110,TCP,23820,32424,1054,PFS,Normal,False
22028,2024-04-13 22:02:19,11.8.1.202,71.179.214.196,UDP,57732,5227,973,FPS,Normal,False
22029,2024-04-13 17:00:52,8.9.9.32,220.70.167.67,UDP,2866,13869,432,SRS,Normal,False
22030,2024-04-13 19:07:00,55.34.191.115,40.182.42.25,UDP,22527,33861,1031,AUA,Normal,False
22031,2024-04-13 03:55:03,87.89.99.226,178.64.168.233,UDP,6187,58030,838,FUR,Normal,False
22032,2024-04-13 19:00:11,101.28.117.6,205.132.48.147,UDP,20614,17238,345,PUA,Normal,False
22033,2024-04-13 21:08:08,226.219.251.146,29.140.235.195,TCP,52828,15036,232,PFP,Normal,False
22034,2024-04-13 18:22:36,227.196.1.28,85.109.118.206,UDP,12331,8250,1213,UUA,Normal,False
22035,2024-04-13 19:10:05,149.161.248.78,54.88.87.87,UDP,29288,32103,225,PPF,Normal,False
22036,2024-04-13 08:22:59,209.55.6.185,247.218.194.235,TCP,11224,57247,779,FFA,Normal,False
22037,2024-04-13 06:05:12,172.188.147.214,32.99.121.59,TCP,10720,34695,892,APP,Normal,False
22038,2024-04-13 15:30:15,206.0.15.232,65.195.149.202,TCP,2758,41173,945,FFF,Normal,False
22039,2024-04-13 17:53:41,175.103.185.34,111.89.169.171,TCP,15096,59900,1416,SFA,Normal,False
22040,2024-04-13 05:35:02,163.204.114.4,0.47.200.166,UDP,30718,37011,483,PPF,Normal,False
22041,2024-04-13 04:12:25,154.81.244.201,142.149.182.114,UDP,46897,192,919,FSF,Normal,False
22042,2024-04-13 13:03:32,208.96.135.154,45.32.164.165,UDP,8986,10893,986,UPA,Normal,False
